season_id|player_id|player_name|game_id|game_date|matchup|wl|fgm|fga|fg_pct
22018|203459|Allen Crabbe|0021800182|NOV 10, 2018|BKN @ GSW|L|1|8|0.125
22018|203459|Allen Crabbe|0021800171|NOV 09, 2018|BKN @ DEN|W|3|8|0.375
22018|203459|Allen Crabbe|0021800151|NOV 06, 2018|BKN @ PHX|W|3|12|0.25
22018|203459|Allen Crabbe|0021800134|NOV 04, 2018|BKN vs. PHI|W|2|9|0.222
22018|203459|Allen Crabbe|0021800118|NOV 02, 2018|BKN vs. HOU|L|2|7|0.286
22018|203459|Allen Crabbe|0021800104|OCT 31, 2018|BKN vs. DET|W|1|6|0.167
22018|203459|Allen Crabbe|0021800090|OCT 29, 2018|BKN @ NYK|L|2|8|0.25
22018|203459|Allen Crabbe|0021800083|OCT 28, 2018|BKN vs. GSW|L|4|11|0.364
22018|203459|Allen Crabbe|0021800072|OCT 26, 2018|BKN @ NOP|L|3|9|0.333
22018|203459|Allen Crabbe|0021800053|OCT 24, 2018|BKN @ CLE|W|0|7|0.0
22018|203459|Allen Crabbe|0021800026|OCT 20, 2018|BKN @ IND|L|2|6|0.333
22018|203459|Allen Crabbe|0021800018|OCT 19, 2018|BKN vs. NYK|W|2|7|0.286
22018|1629019|Allonzo Trier|0021800865|FEB 14, 2019|NYK @ ATL|W|2|2|1.0
22018|1629019|Allonzo Trier|0021800856|FEB 13, 2019|NYK vs. PHI|L|5|9|0.556
22018|1629019|Allonzo Trier|0021800839|FEB 11, 2019|NYK @ CLE|L|1|5|0.2
22018|1629019|Allonzo Trier|0021800828|FEB 09, 2019|NYK vs. TOR|L|3|7|0.429
22018|1629019|Allonzo Trier|0021800817|FEB 08, 2019|NYK @ DET|L|3|9|0.333
22018|1629019|Allonzo Trier|0021800799|FEB 05, 2019|NYK vs. DET|L|2|6|0.333
22018|1629019|Allonzo Trier|0021800787|FEB 03, 2019|NYK vs. MEM|L|1|3|0.333
22018|1629019|Allonzo Trier|0021800771|FEB 01, 2019|NYK vs. BOS|L|3|4|0.75
22018|1629019|Allonzo Trier|0021800758|JAN 30, 2019|NYK vs. DAL|L|3|5|0.6
22018|1629019|Allonzo Trier|0021800744|JAN 28, 2019|NYK @ CHA|L|0|7|0.0
22018|1629019|Allonzo Trier|0021800741|JAN 27, 2019|NYK vs. MIA|L|3|8|0.375
22018|1629019|Allonzo Trier|0021800721|JAN 25, 2019|NYK @ BKN|L|4|6|0.667
22018|1629019|Allonzo Trier|0021800710|JAN 23, 2019|NYK vs. HOU|L|12|18|0.667
22018|1629019|Allonzo Trier|0021800691|JAN 21, 2019|NYK vs. OKC|L|3|8|0.375
22018|1629019|Allonzo Trier|0021800665|JAN 17, 2019|NYK @ WAS|L|5|8|0.625
22018|1629019|Allonzo Trier|0021800638|JAN 13, 2019|NYK vs. PHI|L|0|4|0.0
22018|1629019|Allonzo Trier|0021800623|JAN 11, 2019|NYK vs. IND|L|2|2|1.0
22018|1629019|Allonzo Trier|0021800605|JAN 08, 2019|NYK @ GSW|L|5|13|0.385
22018|1629019|Allonzo Trier|0021800597|JAN 07, 2019|NYK @ POR|L|1|2|0.5
22018|1629019|Allonzo Trier|0021800574|JAN 04, 2019|NYK @ LAL|W|0|1|0.0
22018|1629019|Allonzo Trier|0021800551|JAN 01, 2019|NYK @ DEN|L|3|9|0.333
22018|1629019|Allonzo Trier|0021800532|DEC 29, 2018|NYK @ UTA|L|1|8|0.125
22018|1629019|Allonzo Trier|0021800513|DEC 27, 2018|NYK @ MIL|L|2|10|0.2
22018|1629019|Allonzo Trier|0021800497|DEC 25, 2018|NYK vs. MIL|L|4|10|0.4
22018|1629019|Allonzo Trier|0021800382|DEC 08, 2018|NYK vs. BKN|L|5|11|0.455
22018|1629019|Allonzo Trier|0021800365|DEC 06, 2018|NYK @ BOS|L|2|5|0.4
22018|1629019|Allonzo Trier|0021800346|DEC 03, 2018|NYK vs. WAS|L|0|4|0.0
22018|1629019|Allonzo Trier|0021800330|DEC 01, 2018|NYK vs. MIL|W|3|8|0.375
22018|1629019|Allonzo Trier|0021800307|NOV 28, 2018|NYK @ PHI|L|3|11|0.273
22018|1629019|Allonzo Trier|0021800301|NOV 27, 2018|NYK @ DET|L|7|11|0.636
22018|1629019|Allonzo Trier|0021800291|NOV 25, 2018|NYK @ MEM|W|5|12|0.417
22018|1629019|Allonzo Trier|0021800269|NOV 23, 2018|NYK vs. NOP|W|9|12|0.75
22018|1629019|Allonzo Trier|0021800255|NOV 21, 2018|NYK @ BOS|W|3|4|0.75
22018|1629019|Allonzo Trier|0021800251|NOV 20, 2018|NYK vs. POR|L|3|5|0.6
22018|1629019|Allonzo Trier|0021800236|NOV 18, 2018|NYK @ ORL|L|2|5|0.4
22018|1629019|Allonzo Trier|0021800222|NOV 16, 2018|NYK @ NOP|L|4|11|0.364
22018|1629019|Allonzo Trier|0021800209|NOV 14, 2018|NYK @ OKC|L|4|10|0.4
22018|1629019|Allonzo Trier|0021800186|NOV 11, 2018|NYK vs. ORL|L|3|8|0.375
22018|1629019|Allonzo Trier|0021800174|NOV 10, 2018|NYK @ TOR|L|2|6|0.333
22018|1629019|Allonzo Trier|0021800155|NOV 07, 2018|NYK @ ATL|W|5|9|0.556
22018|1629019|Allonzo Trier|0021800143|NOV 05, 2018|NYK vs. CHI|L|5|15|0.333
22018|1629019|Allonzo Trier|0021800135|NOV 04, 2018|NYK @ WAS|L|4|8|0.5
22018|1629019|Allonzo Trier|0021800121|NOV 02, 2018|NYK @ DAL|W|8|10|0.8
22018|1629019|Allonzo Trier|0021800105|OCT 31, 2018|NYK vs. IND|L|6|7|0.857
22018|1629019|Allonzo Trier|0021800090|OCT 29, 2018|NYK vs. BKN|W|5|7|0.714
22018|1629019|Allonzo Trier|0021800068|OCT 26, 2018|NYK vs. GSW|L|1|3|0.333
22018|1629019|Allonzo Trier|0021800054|OCT 24, 2018|NYK @ MIA|L|2|8|0.25
22018|1629019|Allonzo Trier|0021800042|OCT 22, 2018|NYK @ MIL|L|1|3|0.333
22018|1629019|Allonzo Trier|0021800028|OCT 20, 2018|NYK vs. BOS|L|4|9|0.444
22018|1629019|Allonzo Trier|0021800018|OCT 19, 2018|NYK @ BKN|L|2|8|0.25
22018|1629019|Allonzo Trier|0021800007|OCT 17, 2018|NYK vs. ATL|W|5|9|0.556
22018|203083|Andre Drummond|0021800855|FEB 13, 2019|DET @ BOS|L|8|14|0.571
22018|203083|Andre Drummond|0021800840|FEB 11, 2019|DET vs. WAS|W|12|19|0.632
22018|203083|Andre Drummond|0021800817|FEB 08, 2019|DET vs. NYK|W|12|15|0.8
22018|203083|Andre Drummond|0021800799|FEB 05, 2019|DET @ NYK|W|7|12|0.583
22018|203083|Andre Drummond|0021800790|FEB 04, 2019|DET vs. DEN|W|12|14|0.857
22018|203083|Andre Drummond|0021800775|FEB 02, 2019|DET vs. LAC|L|5|8|0.625
22018|203083|Andre Drummond|0021800764|JAN 31, 2019|DET vs. DAL|W|11|13|0.846
22018|203083|Andre Drummond|0021800750|JAN 29, 2019|DET vs. MIL|L|8|15|0.533
22018|203083|Andre Drummond|0021800726|JAN 25, 2019|DET @ DAL|L|9|16|0.563
22018|203083|Andre Drummond|0021800672|JAN 18, 2019|DET vs. MIA|W|0|1|0.0
22018|203083|Andre Drummond|0021800657|JAN 16, 2019|DET vs. ORL|W|7|15|0.467
22018|203083|Andre Drummond|0021800648|JAN 14, 2019|DET @ UTA|L|6|17|0.353
22018|203083|Andre Drummond|0021800630|JAN 12, 2019|DET @ LAC|W|8|13|0.615
22018|203083|Andre Drummond|0021800620|JAN 10, 2019|DET @ SAC|L|5|9|0.556
22018|203083|Andre Drummond|0021800616|JAN 09, 2019|DET @ LAL|L|2|12|0.167
22018|203083|Andre Drummond|0021800591|JAN 07, 2019|DET vs. SAS|L|9|14|0.643
22018|203083|Andre Drummond|0021800577|JAN 05, 2019|DET vs. UTA|L|7|10|0.7
22018|203083|Andre Drummond|0021800560|JAN 02, 2019|DET @ MEM|W|4|13|0.308
22018|203083|Andre Drummond|0021800550|JAN 01, 2019|DET @ MIL|L|6|12|0.5
22018|203083|Andre Drummond|0021800536|DEC 30, 2018|DET @ ORL|L|7|13|0.538
22018|203083|Andre Drummond|0021800518|DEC 28, 2018|DET @ IND|L|6|11|0.545
22018|203083|Andre Drummond|0021800502|DEC 26, 2018|DET vs. WAS|W|6|11|0.545
22018|203083|Andre Drummond|0021800486|DEC 23, 2018|DET vs. ATL|L|6|12|0.5
22018|203083|Andre Drummond|0021800469|DEC 21, 2018|DET @ CHA|L|8|18|0.444
22018|203083|Andre Drummond|0021800463|DEC 19, 2018|DET @ MIN|W|5|7|0.714
22018|203083|Andre Drummond|0021800443|DEC 17, 2018|DET vs. MIL|L|4|12|0.333
22018|203083|Andre Drummond|0021800431|DEC 15, 2018|DET vs. BOS|W|6|14|0.429
22018|203083|Andre Drummond|0021800405|DEC 12, 2018|DET @ CHA|L|6|12|0.5
22018|203083|Andre Drummond|0021800392|DEC 10, 2018|DET @ PHI|L|8|12|0.667
22018|203083|Andre Drummond|0021800387|DEC 09, 2018|DET vs. NOP|L|10|23|0.435
22018|203083|Andre Drummond|0021800369|DEC 07, 2018|DET vs. PHI|L|7|19|0.368
22018|203083|Andre Drummond|0021800361|DEC 05, 2018|DET @ MIL|L|4|10|0.4
22018|203083|Andre Drummond|0021800343|DEC 03, 2018|DET vs. OKC|L|6|14|0.429
22018|203083|Andre Drummond|0021800331|DEC 01, 2018|DET vs. GSW|W|7|14|0.5
22018|203083|Andre Drummond|0021800321|NOV 30, 2018|DET vs. CHI|W|9|16|0.563
22018|203083|Andre Drummond|0021800301|NOV 27, 2018|DET vs. NYK|W|3|9|0.333
22018|203083|Andre Drummond|0021800287|NOV 25, 2018|DET vs. PHX|W|9|14|0.643
22018|203083|Andre Drummond|0021800267|NOV 23, 2018|DET vs. HOU|W|9|18|0.5
22018|203083|Andre Drummond|0021800258|NOV 21, 2018|DET @ HOU|L|8|12|0.667
22018|203083|Andre Drummond|0021800240|NOV 19, 2018|DET vs. CLE|W|10|19|0.526
22018|203083|Andre Drummond|0021800206|NOV 14, 2018|DET @ TOR|W|5|13|0.385
22018|203083|Andre Drummond|0021800184|NOV 11, 2018|DET vs. CHA|L|9|16|0.563
22018|203083|Andre Drummond|0021800169|NOV 09, 2018|DET @ ATL|W|10|15|0.667
22018|203083|Andre Drummond|0021800154|NOV 07, 2018|DET @ ORL|W|10|16|0.625
22018|203083|Andre Drummond|0021800140|NOV 05, 2018|DET vs. MIA|L|11|19|0.579
22018|203083|Andre Drummond|0021800125|NOV 03, 2018|DET @ PHI|L|3|8|0.375
22018|203083|Andre Drummond|0021800104|OCT 31, 2018|DET @ BKN|L|8|14|0.571
22018|203083|Andre Drummond|0021800099|OCT 30, 2018|DET @ BOS|L|8|17|0.471
22018|203083|Andre Drummond|0021800074|OCT 27, 2018|DET vs. BOS|L|8|12|0.667
22018|203083|Andre Drummond|0021800063|OCT 25, 2018|DET vs. CLE|W|11|17|0.647
22018|203083|Andre Drummond|0021800049|OCT 23, 2018|DET vs. PHI|W|6|20|0.3
22018|203083|Andre Drummond|0021800031|OCT 20, 2018|DET @ CHI|W|5|13|0.385
22018|203083|Andre Drummond|0021800004|OCT 17, 2018|DET vs. BKN|W|10|21|0.476
22018|2738|Andre Iguodala|0021800852|FEB 12, 2019|GSW vs. UTA|W|5|6|0.833
22018|2738|Andre Iguodala|0021800822|FEB 08, 2019|GSW @ PHX|W|1|3|0.333
22018|2738|Andre Iguodala|0021800810|FEB 06, 2019|GSW vs. SAS|W|5|7|0.714
22018|2738|Andre Iguodala|0021800782|FEB 02, 2019|GSW vs. LAL|W|7|9|0.778
22018|2738|Andre Iguodala|0021800768|JAN 31, 2019|GSW vs. PHI|L|0|2|0.0
22018|2738|Andre Iguodala|0021800745|JAN 28, 2019|GSW @ IND|W|2|2|1.0
22018|2738|Andre Iguodala|0021800732|JAN 26, 2019|GSW @ BOS|W|0|5|0.0
22018|2738|Andre Iguodala|0021800716|JAN 24, 2019|GSW @ WAS|W|3|3|1.0
22018|2738|Andre Iguodala|0021800701|JAN 21, 2019|GSW @ LAL|W|3|3|1.0
22018|2738|Andre Iguodala|0021800676|JAN 18, 2019|GSW @ LAC|W|3|7|0.429
22018|2738|Andre Iguodala|0021800663|JAN 16, 2019|GSW vs. NOP|W|5|10|0.5
22018|2738|Andre Iguodala|0021800655|JAN 15, 2019|GSW @ DEN|W|4|5|0.8
22018|2738|Andre Iguodala|0021800642|JAN 13, 2019|GSW @ DAL|W|2|4|0.5
22018|2738|Andre Iguodala|0021800629|JAN 11, 2019|GSW vs. CHI|W|1|3|0.333
22018|2738|Andre Iguodala|0021800605|JAN 08, 2019|GSW vs. NYK|W|3|4|0.75
22018|2738|Andre Iguodala|0021800583|JAN 05, 2019|GSW @ SAC|W|3|9|0.333
22018|2738|Andre Iguodala|0021800565|JAN 03, 2019|GSW vs. HOU|L|2|4|0.5
22018|2738|Andre Iguodala|0021800548|DEC 31, 2018|GSW @ PHX|W|1|2|0.5
22018|2738|Andre Iguodala|0021800534|DEC 29, 2018|GSW @ POR|W|0|0|0.0
22018|2738|Andre Iguodala|0021800516|DEC 27, 2018|GSW vs. POR|L|2|8|0.25
22018|2738|Andre Iguodala|0021800500|DEC 25, 2018|GSW vs. LAL|L|9|12|0.75
22018|2738|Andre Iguodala|0021800494|DEC 23, 2018|GSW vs. LAC|W|0|2|0.0
22018|2738|Andre Iguodala|0021800484|DEC 22, 2018|GSW vs. DAL|W|2|8|0.25
22018|2738|Andre Iguodala|0021800464|DEC 19, 2018|GSW @ UTA|L|1|5|0.2
22018|2738|Andre Iguodala|0021800449|DEC 17, 2018|GSW vs. MEM|W|3|3|1.0
22018|2738|Andre Iguodala|0021800377|DEC 07, 2018|GSW @ MIL|W|6|10|0.6
22018|2738|Andre Iguodala|0021800355|DEC 05, 2018|GSW @ CLE|W|2|5|0.4
22018|2738|Andre Iguodala|0021800344|DEC 03, 2018|GSW @ ATL|W|1|3|0.333
22018|2738|Andre Iguodala|0021800331|DEC 01, 2018|GSW @ DET|L|1|2|0.5
22018|2738|Andre Iguodala|0021800316|NOV 29, 2018|GSW @ TOR|L|3|7|0.429
22018|2738|Andre Iguodala|0021800300|NOV 26, 2018|GSW vs. ORL|W|1|1|1.0
22018|2738|Andre Iguodala|0021800285|NOV 24, 2018|GSW vs. SAC|W|0|2|0.0
22018|2738|Andre Iguodala|0021800277|NOV 23, 2018|GSW vs. POR|W|2|2|1.0
22018|2738|Andre Iguodala|0021800264|NOV 21, 2018|GSW vs. OKC|L|2|4|0.5
22018|2738|Andre Iguodala|0021800238|NOV 18, 2018|GSW @ SAS|L|1|3|0.333
22018|2738|Andre Iguodala|0021800232|NOV 17, 2018|GSW @ DAL|L|4|9|0.444
22018|2738|Andre Iguodala|0021800213|NOV 15, 2018|GSW @ HOU|L|2|4|0.5
22018|2738|Andre Iguodala|0021800201|NOV 13, 2018|GSW vs. ATL|W|3|5|0.6
22018|2738|Andre Iguodala|0021800198|NOV 12, 2018|GSW @ LAC|L|5|7|0.714
22018|2738|Andre Iguodala|0021800182|NOV 10, 2018|GSW vs. BKN|W|1|5|0.2
22018|2738|Andre Iguodala|0021800166|NOV 08, 2018|GSW vs. MIL|L|2|3|0.667
22018|2738|Andre Iguodala|0021800124|NOV 02, 2018|GSW vs. MIN|W|1|6|0.167
22018|2738|Andre Iguodala|0021800108|OCT 31, 2018|GSW vs. NOP|W|2|6|0.333
22018|2738|Andre Iguodala|0021800091|OCT 29, 2018|GSW @ CHI|W|0|0|0.0
22018|2738|Andre Iguodala|0021800083|OCT 28, 2018|GSW @ BKN|W|2|3|0.667
22018|2738|Andre Iguodala|0021800068|OCT 26, 2018|GSW @ NYK|W|1|2|0.5
22018|2738|Andre Iguodala|0021800062|OCT 24, 2018|GSW vs. WAS|W|1|4|0.25
22018|2738|Andre Iguodala|0021800047|OCT 22, 2018|GSW vs. PHX|W|0|3|0.0
22018|2738|Andre Iguodala|0021800038|OCT 21, 2018|GSW @ DEN|L|2|2|1.0
22018|2738|Andre Iguodala|0021800002|OCT 16, 2018|GSW vs. OKC|W|1|2|0.5
22018|203952|Andrew Wiggins|0021800823|FEB 08, 2019|MIN @ NOP|L|10|17|0.588
22018|203952|Andrew Wiggins|0021800812|FEB 07, 2019|MIN @ ORL|L|10|28|0.357
22018|203952|Andrew Wiggins|0021800801|FEB 05, 2019|MIN @ MEM|L|5|18|0.278
22018|203952|Andrew Wiggins|0021800783|FEB 02, 2019|MIN vs. DEN|L|4|10|0.4
22018|203952|Andrew Wiggins|0021800760|JAN 30, 2019|MIN vs. MEM|W|4|19|0.211
22018|203952|Andrew Wiggins|0021800740|JAN 27, 2019|MIN vs. UTA|L|13|23|0.565
22018|203952|Andrew Wiggins|0021800729|JAN 25, 2019|MIN @ UTA|L|8|26|0.308
22018|203952|Andrew Wiggins|0021800719|JAN 24, 2019|MIN @ LAL|W|9|23|0.391
22018|203952|Andrew Wiggins|0021800705|JAN 22, 2019|MIN @ PHX|W|7|18|0.389
22018|203952|Andrew Wiggins|0021800689|JAN 20, 2019|MIN vs. PHX|W|3|14|0.214
22018|203952|Andrew Wiggins|0021800674|JAN 18, 2019|MIN vs. SAS|L|7|12|0.583
22018|203952|Andrew Wiggins|0021800652|JAN 15, 2019|MIN @ PHI|L|4|14|0.286
22018|203952|Andrew Wiggins|0021800633|JAN 12, 2019|MIN vs. NOP|W|7|21|0.333
22018|203952|Andrew Wiggins|0021800626|JAN 11, 2019|MIN vs. DAL|L|7|17|0.412
22018|203952|Andrew Wiggins|0021800603|JAN 08, 2019|MIN @ OKC|W|11|24|0.458
22018|203952|Andrew Wiggins|0021800585|JAN 06, 2019|MIN vs. LAL|W|9|23|0.391
22018|203952|Andrew Wiggins|0021800571|JAN 04, 2019|MIN vs. ORL|W|8|19|0.421
22018|203952|Andrew Wiggins|0021800558|JAN 02, 2019|MIN @ BOS|L|10|18|0.556
22018|203952|Andrew Wiggins|0021800546|DEC 31, 2018|MIN @ NOP|L|8|21|0.381
22018|203952|Andrew Wiggins|0021800537|DEC 30, 2018|MIN @ MIA|W|5|16|0.313
22018|203952|Andrew Wiggins|0021800522|DEC 28, 2018|MIN vs. ATL|L|5|14|0.357
22018|203952|Andrew Wiggins|0021800507|DEC 26, 2018|MIN @ CHI|W|5|15|0.333
22018|203952|Andrew Wiggins|0021800493|DEC 23, 2018|MIN @ OKC|W|11|20|0.55
22018|203952|Andrew Wiggins|0021800475|DEC 21, 2018|MIN @ SAS|L|3|11|0.273
22018|203952|Andrew Wiggins|0021800463|DEC 19, 2018|MIN vs. DET|L|6|17|0.353
22018|203952|Andrew Wiggins|0021800446|DEC 17, 2018|MIN vs. SAC|W|4|10|0.4
22018|203952|Andrew Wiggins|0021800435|DEC 15, 2018|MIN @ PHX|L|6|15|0.4
22018|203952|Andrew Wiggins|0021800414|DEC 12, 2018|MIN @ SAC|L|10|15|0.667
22018|203952|Andrew Wiggins|0021800400|DEC 10, 2018|MIN @ GSW|L|6|15|0.4
22018|203952|Andrew Wiggins|0021800385|DEC 08, 2018|MIN @ POR|L|8|18|0.444
22018|203952|Andrew Wiggins|0021800362|DEC 05, 2018|MIN vs. CHA|W|11|19|0.579
22018|203952|Andrew Wiggins|0021800348|DEC 03, 2018|MIN vs. HOU|W|6|11|0.545
22018|203952|Andrew Wiggins|0021800335|DEC 01, 2018|MIN vs. BOS|L|5|12|0.417
22018|203952|Andrew Wiggins|0021800311|NOV 28, 2018|MIN vs. SAS|W|3|15|0.2
22018|203952|Andrew Wiggins|0021800295|NOV 26, 2018|MIN @ CLE|W|4|11|0.364
22018|203952|Andrew Wiggins|0021800281|NOV 24, 2018|MIN vs. CHI|W|0|12|0.0
22018|203952|Andrew Wiggins|0021800265|NOV 23, 2018|MIN @ BKN|W|4|14|0.286
22018|203952|Andrew Wiggins|0021800260|NOV 21, 2018|MIN vs. DEN|L|6|15|0.4
22018|203952|Andrew Wiggins|0021800234|NOV 18, 2018|MIN vs. MEM|L|6|18|0.333
22018|203952|Andrew Wiggins|0021800221|NOV 16, 2018|MIN vs. POR|W|9|21|0.429
22018|203952|Andrew Wiggins|0021800208|NOV 14, 2018|MIN vs. NOP|W|8|22|0.364
22018|203952|Andrew Wiggins|0021800195|NOV 12, 2018|MIN vs. BKN|W|5|12|0.417
22018|203952|Andrew Wiggins|0021800162|NOV 07, 2018|MIN @ LAL|L|8|14|0.571
22018|203952|Andrew Wiggins|0021800148|NOV 05, 2018|MIN @ LAC|L|4|16|0.25
22018|203952|Andrew Wiggins|0021800138|NOV 04, 2018|MIN @ POR|L|6|16|0.375
22018|203952|Andrew Wiggins|0021800124|NOV 02, 2018|MIN @ GSW|L|9|23|0.391
22018|203952|Andrew Wiggins|0021800107|OCT 31, 2018|MIN vs. UTA|W|8|17|0.471
22018|203952|Andrew Wiggins|0021800043|OCT 22, 2018|MIN vs. IND|W|1|3|0.333
22018|203952|Andrew Wiggins|0021800032|OCT 20, 2018|MIN @ DAL|L|5|9|0.556
22018|203952|Andrew Wiggins|0021800021|OCT 19, 2018|MIN vs. CLE|W|8|21|0.381
22018|203952|Andrew Wiggins|0021800010|OCT 17, 2018|MIN @ SAS|L|8|18|0.444
22018|1627790|Ante Zizic|0021800853|FEB 13, 2019|CLE vs. BKN|L|2|5|0.4
22018|1627790|Ante Zizic|0021800826|FEB 09, 2019|CLE @ IND|L|1|4|0.25
22018|1627790|Ante Zizic|0021800819|FEB 08, 2019|CLE @ WAS|L|3|4|0.75
22018|1627790|Ante Zizic|0021800797|FEB 05, 2019|CLE vs. BOS|L|3|7|0.429
22018|1627790|Ante Zizic|0021800780|FEB 02, 2019|CLE vs. DAL|L|4|9|0.444
22018|1627790|Ante Zizic|0021800749|JAN 29, 2019|CLE vs. WAS|W|6|10|0.6
22018|1627790|Ante Zizic|0021800735|JAN 27, 2019|CLE @ CHI|W|4|11|0.364
22018|1627790|Ante Zizic|0021800722|JAN 25, 2019|CLE vs. MIA|L|4|7|0.571
22018|1627790|Ante Zizic|0021800707|JAN 23, 2019|CLE @ BOS|L|9|17|0.529
22018|1627790|Ante Zizic|0021800692|JAN 21, 2019|CLE vs. CHI|L|4|7|0.571
22018|1627790|Ante Zizic|0021800687|JAN 19, 2019|CLE @ DEN|L|9|12|0.75
22018|1627790|Ante Zizic|0021800675|JAN 18, 2019|CLE @ UTA|L|7|12|0.583
22018|1627790|Ante Zizic|0021800662|JAN 16, 2019|CLE @ POR|L|5|8|0.625
22018|1627790|Ante Zizic|0021800644|JAN 13, 2019|CLE @ LAL|W|0|1|0.0
22018|1627790|Ante Zizic|0021800625|JAN 11, 2019|CLE @ HOU|L|6|8|0.75
22018|1627790|Ante Zizic|0021800612|JAN 09, 2019|CLE @ NOP|L|5|9|0.556
22018|1627790|Ante Zizic|0021800599|JAN 08, 2019|CLE vs. IND|L|0|1|0.0
22018|1627790|Ante Zizic|0021800508|DEC 26, 2018|CLE @ MEM|L|2|8|0.25
22018|1627790|Ante Zizic|0021800490|DEC 23, 2018|CLE vs. CHI|L|0|3|0.0
22018|1627790|Ante Zizic|0021800470|DEC 21, 2018|CLE @ TOR|L|5|10|0.5
22018|1627790|Ante Zizic|0021800455|DEC 19, 2018|CLE @ CHA|L|3|4|0.75
22018|1627790|Ante Zizic|0021800451|DEC 18, 2018|CLE @ IND|W|1|3|0.333
22018|1627790|Ante Zizic|0021800437|DEC 16, 2018|CLE vs. PHI|L|3|4|0.75
22018|1627790|Ante Zizic|0021800372|DEC 07, 2018|CLE vs. SAC|L|1|2|0.5
22018|1627790|Ante Zizic|0021800319|NOV 30, 2018|CLE @ BOS|L|2|5|0.4
22018|1627790|Ante Zizic|0021800313|NOV 28, 2018|CLE @ OKC|L|0|4|0.0
22018|1627790|Ante Zizic|0021800295|NOV 26, 2018|CLE vs. MIN|L|0|1|0.0
22018|1627790|Ante Zizic|0021800270|NOV 23, 2018|CLE @ PHI|W|0|0|0.0
22018|1627790|Ante Zizic|0021800240|NOV 19, 2018|CLE @ DET|L|5|7|0.714
22018|1627790|Ante Zizic|0021800203|NOV 14, 2018|CLE @ WAS|L|1|1|1.0
22018|1627790|Ante Zizic|0021800199|NOV 13, 2018|CLE vs. CHA|W|0|1|0.0
22018|1627790|Ante Zizic|0021800178|NOV 10, 2018|CLE @ CHI|L|2|4|0.5
22018|1627790|Ante Zizic|0021800153|NOV 07, 2018|CLE vs. OKC|L|3|5|0.6
22018|1627790|Ante Zizic|0021800126|NOV 03, 2018|CLE @ CHA|L|1|2|0.5
22018|1627790|Ante Zizic|0021800112|NOV 01, 2018|CLE vs. DEN|L|1|3|0.333
22018|1627790|Ante Zizic|0021800097|OCT 30, 2018|CLE vs. ATL|W|1|2|0.5
22018|1627790|Ante Zizic|0021800077|OCT 27, 2018|CLE vs. IND|L|0|0|0.0
22018|1627790|Ante Zizic|0021800053|OCT 24, 2018|CLE vs. BKN|L|0|0|0.0
22018|1627790|Ante Zizic|0021800036|OCT 21, 2018|CLE vs. ATL|L|2|4|0.5
22018|1627790|Ante Zizic|0021800021|OCT 19, 2018|CLE @ MIN|L|2|3|0.667
22018|1627790|Ante Zizic|0021800008|OCT 17, 2018|CLE @ TOR|L|2|2|1.0
22018|203076|Anthony Davis|0021800866|FEB 14, 2019|NOP vs. OKC|W|5|10|0.5
22018|203076|Anthony Davis|0021800851|FEB 12, 2019|NOP vs. ORL|L|1|9|0.111
22018|203076|Anthony Davis|0021800831|FEB 09, 2019|NOP @ MEM|L|4|8|0.5
22018|203076|Anthony Davis|0021800823|FEB 08, 2019|NOP vs. MIN|W|11|15|0.733
22018|203076|Anthony Davis|0021800677|JAN 18, 2019|NOP @ POR|L|9|17|0.529
22018|203076|Anthony Davis|0021800663|JAN 16, 2019|NOP @ GSW|L|11|26|0.423
22018|203076|Anthony Davis|0021800650|JAN 14, 2019|NOP @ LAC|W|16|34|0.471
22018|203076|Anthony Davis|0021800633|JAN 12, 2019|NOP @ MIN|L|10|22|0.455
22018|203076|Anthony Davis|0021800612|JAN 09, 2019|NOP vs. CLE|W|11|17|0.647
22018|203076|Anthony Davis|0021800595|JAN 07, 2019|NOP vs. MEM|W|14|20|0.7
22018|203076|Anthony Davis|0021800579|JAN 05, 2019|NOP @ CLE|W|6|12|0.5
22018|203076|Anthony Davis|0021800557|JAN 02, 2019|NOP @ BKN|L|12|25|0.48
22018|203076|Anthony Davis|0021800528|DEC 29, 2018|NOP vs. HOU|L|6|13|0.462
22018|203076|Anthony Davis|0021800523|DEC 28, 2018|NOP vs. DAL|W|20|32|0.625
22018|203076|Anthony Davis|0021800509|DEC 26, 2018|NOP @ DAL|L|14|26|0.538
22018|203076|Anthony Davis|0021800492|DEC 23, 2018|NOP @ SAC|L|7|20|0.35
22018|203076|Anthony Davis|0021800478|DEC 21, 2018|NOP @ LAL|L|12|23|0.522
22018|203076|Anthony Davis|0021800462|DEC 19, 2018|NOP @ MIL|L|10|18|0.556
22018|203076|Anthony Davis|0021800441|DEC 16, 2018|NOP vs. MIA|L|10|19|0.526
22018|203076|Anthony Davis|0021800411|DEC 12, 2018|NOP vs. OKC|W|16|32|0.5
22018|203076|Anthony Davis|0021800393|DEC 10, 2018|NOP @ BOS|L|17|34|0.5
22018|203076|Anthony Davis|0021800387|DEC 09, 2018|NOP @ DET|W|2|7|0.286
22018|203076|Anthony Davis|0021800374|DEC 07, 2018|NOP vs. MEM|L|10|21|0.476
22018|203076|Anthony Davis|0021800363|DEC 05, 2018|NOP vs. DAL|W|10|20|0.5
22018|203076|Anthony Davis|0021800349|DEC 03, 2018|NOP vs. LAC|L|10|18|0.556
